"id","source_id","source","type","user_name","created_at","fetched_at","link","image","flagged"
1371,"273864989376427_1046522068777378","facebook","link","MSNBC","2015-11-04 22:00:27-05","2015-11-05 12:06:08.592-05","https://www.facebook.com/273864989376427_1046522068777378","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCNV1gWDEn6QNtj&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLqPHLNydzThm_XUBf1LDKQxret618wR1t3GRwoZhp26h7md2hRFjCbPobntQ7e1f6khVxRlyO7uSzBZTkSglgkgLwE3A03t3ips4wx06fdFEIaTkMlVh8ohiIpdcBsC-ZmZXSabc5K930H1iUHM7pN&cfs=1&sx=0&sy=0&sw=1365&sh=1365",
1380,"273864989376427_1046385878790997","facebook","link","MSNBC","2015-11-04 17:00:38-05","2015-11-05 12:06:08.601-05","https://www.facebook.com/273864989376427_1046385878790997","https://external.xx.fbcdn.net/safe_image.php?d=AQDgnILT7XGe3YxQ&w=130&h=130&url=http%3A%2F%2Fwww.msnbc.com%2Fsites%2Fmsnbc%2Ffiles%2Fpaul_bevin_rally.jpeg-0fa8c.jpg&cfs=1&sx=44&sy=0&sw=1400&sh=1400",
1104,"273864989376427_1043782245718027","facebook","link","MSNBC","2015-10-30 23:30:01-04","2015-10-31 16:41:42.393-04","https://www.facebook.com/273864989376427_1043782245718027","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQBF57XBl3dYPogU&w=130&h=130&url=http%3A%2F%2Fwww.msnbc.com%2Fsites%2Fmsnbc%2Ffiles%2Fap_769376399979.jpg&cfs=1",
113,"1104440935733537507_174489873","instagram","post","spicoli83","2015-10-26 13:14:01-04","2015-10-26 13:19:12.65-04","https://instagram.com/p/9Twy3xzCrj/","https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e35/12107693_898825713541089_126114267_n.jpg",
124,"1104428963275747135_2166553338","instagram","post","liberscaryanblood","2015-10-26 12:50:13-04","2015-10-26 13:19:12.656-04","https://instagram.com/p/9TuEpjtC8_/","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e35/12135286_447198752139504_546032837_n.jpg",TRUE
132,"658694379364704300","twitter","tweet","Reverend_DySlow","2015-10-26 13:19:12-04","2015-10-26 13:19:12.759-04","//twitter.com/Reverend_DySlow/statuses/658694379364704256",,
135,"658694381084524500","twitter","tweet","duesouth44","2015-10-26 13:19:13-04","2015-10-26 13:19:13.144-04","//twitter.com/duesouth44/statuses/658694381084524545",,
136,"658502240651481100","twitter","retweet","xxxxxxx","2015-10-26 00:35:43-04","2015-10-26 13:19:13.43-04","//twitter.com/xxxxxxx/statuses/658502240651481088",,
137,"658684729852477400","twitter","retweet","southsalem","2015-10-26 12:40:52-04","2015-10-26 13:19:13.919-04","//twitter.com/southsalem/statuses/658684729852477440",,TRUE
1374,"273864989376427_1046483145447937","facebook","link","MSNBC","2015-11-04 20:30:18-05","2015-11-05 12:06:08.594-05","https://www.facebook.com/273864989376427_1046483145447937","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQDvN5gFZsG1Dib9&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJpKH7CTUijN6SeCRrtl90E3TRPxif22IBbt5Qa4-9E1iLcmem69uCSMp-DJewpm6_-eKa25V0hMaBBLoHYPHMs8t7Z8WHzeRMjAzQE53XzeH5y1jwOqQoomTnfvzVbS_Q0DJ5jmTjd59T2Gh-86qZH&cfs=1",
849,"5550296508_10154178493411509","facebook","link","CNN","2015-10-28 17:41:01-04","2015-10-28 18:36:02.166-04","https://www.facebook.com/5550296508_10154178493411509","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCjkdK_pFNpUhMj&w=130&h=130&url=http%3A%2F%2Fi2.cdn.turner.com%2Fcnnnext%2Fdam%2Fassets%2F151027154143-ben-carson-donald-trump-september-16-2015-large-169.jpg&cfs=1&sx=110&sy=0&sw=259&sh=259",
121,"1104434235832791355_274216531","instagram","post","bensneal","2015-10-26 13:00:42-04","2015-10-26 13:19:12.655-04","https://instagram.com/p/9TvRYAl_E7/","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e35/c135.0.810.810/12132814_430836480441942_346544597_n.jpg",
130,"1104426113885061839_40314655","instagram","post","ajavauxx","2015-10-26 12:44:34-04","2015-10-26 13:19:12.659-04","https://instagram.com/p/9TtbL2yMLPLkeYyL9fuY5kySvUGCQkcHZhWZ40/","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e35/12070908_1494422110885667_495388519_n.jpg",
134,"658694380182753300","twitter","tweet","RBusciglio","2015-10-26 13:19:12-04","2015-10-26 13:19:12.863-04","//twitter.com/RBusciglio/statuses/658694380182753281",,
1086,"5550296508_10154184519186509","facebook","link","CNN","2015-10-31 12:31:01-04","2015-10-31 16:41:40.26-04","https://www.facebook.com/5550296508_10154184519186509","https://external.xx.fbcdn.net/safe_image.php?d=AQCw6Ne29Gm-q-bE&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKBNigv739CyqSb5SaGgmOGUI71Tjcao7uIGRqV5EnU2HyKI8p-b5dkUtOaWEKKxHVyJHzuKO2B1sBzIrYE6witAQ2wuCHlqz6nVTzDSllYz28T66Wv7fNXLCj1QlX8wav2kwrx_QPYmKh6KUt7bt5h&cfs=1",
1093,"273864989376427_1044158359013749","facebook","link","MSNBC","2015-10-31 14:49:19-04","2015-10-31 16:41:42.378-04","https://www.facebook.com/273864989376427_1044158359013749","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQAR36QOfydSaScY&w=130&h=130&url=http%3A%2F%2Fwww.msnbc.com%2Fsites%2Fmsnbc%2Ffiles%2Farticles%2Frts22p8.jpg&cfs=1&sx=267&sy=0&sw=1400&sh=1400",
1378,"273864989376427_1046440905452161","facebook","link","MSNBC","2015-11-04 18:30:29-05","2015-11-05 12:06:08.598-05","https://www.facebook.com/273864989376427_1046440905452161","https://external.xx.fbcdn.net/safe_image.php?d=AQB8Q8JDZn820p1t&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQK1GeM_3UiZr5KGxz0H4KWvweSZkw1g27pnINaW9ybmNnyg8XFTcnPkMxFl7_tVPYIPYUWyncIsW0EVoH27DB1pYRd_fVH2Gs5BMX57TbRRUJaUMfLbAJ9wEU-deiV38Y3QEKNNBf947JJ8_-2dBoa9&cfs=1",
123,"1104430059381948082_2028563678","instagram","post","rudy_is_daddy_","2015-10-26 12:52:24-04","2015-10-26 13:19:12.656-04","https://instagram.com/p/9TuUmYuX6y/","https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e35/12107703_475919762580305_887147245_n.jpg",
852,"5550296508_10154178309081509","facebook","video","CNN","2015-10-28 16:15:20-04","2015-10-28 18:36:02.168-04","https://www.facebook.com/5550296508_10154178309081509","https://scontent.xx.fbcdn.net/hvthumb-xpa1/v/t15.0-10/s130x130/12103391_10154178310856509_1153092926_n.jpg?oh=8c096e8e89ce5094fe426eda18dad9c5&oe=56B49414",
143,"658694387329728500","twitter","tweet","macwizer","2015-10-26 13:19:14-04","2015-10-26 13:19:14.706-04","//twitter.com/macwizer/statuses/658694387329728512",,
149,"658694392367194100","twitter","tweet","maxnrgmax","2015-10-26 13:19:15-04","2015-10-26 13:19:15.799-04","//twitter.com/maxnrgmax/statuses/658694392367194112",,TRUE
150,"658694392706940900","twitter","tweet","jermaine2cool","2015-10-26 13:19:15-04","2015-10-26 13:19:15.829-04","//twitter.com/jermaine2cool/statuses/658694392706940928",,
193,"658694423623110700","twitter","tweet","TheRealBepo","2015-10-26 13:19:23-04","2015-10-26 13:19:23.233-04","//twitter.com/TheRealBepo/statuses/658694423623110656",,
194,"658694423832866800","twitter","tweet","C_AuGuSTINE__","2015-10-26 13:19:23-04","2015-10-26 13:19:23.29-04","//twitter.com/C_AuGuSTINE__/statuses/658694423832866816",,
1166,"10153794134199367_10153794143799367","facebook","comment","Michael Holt Jr.","2015-11-01 16:07:26-05","2015-11-01 17:32:52.647-05","https://www.facebook.com/10153794134199367_10153794143799367",,
1087,"5550296508_10154184543996509","facebook","link","CNN","2015-10-31 12:47:54-04","2015-10-31 16:41:40.259-04","https://www.facebook.com/5550296508_10154184543996509","https://external.xx.fbcdn.net/safe_image.php?d=AQBOpkhGLBkgevD5&w=130&h=130&url=http%3A%2F%2Fi2.cdn.turner.com%2Fcnnnext%2Fdam%2Fassets%2F150714121221-el-chapo-mug-shot-t1-large-169.png&cfs=1&sx=105&sy=0&sw=259&sh=259",
862,"5550296508_10154177735691509","facebook","link","CNN","2015-10-28 11:05:02-04","2015-10-28 18:36:02.177-04","https://www.facebook.com/5550296508_10154177735691509","https://external.xx.fbcdn.net/safe_image.php?d=AQBFJyufs0nxUHdf&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLPNEkfZkMe7FjjVjTh4Ao7jGAOTYfkPb3Y1iXmzqP0tZsvgITnBUYQaOSFiRLQJlirj0aUsrkrIfmWQ4SgopVNBLTymBgjgSwp7_yiv3iNuxdimKhGGYsstgp3mJRzb8LAB7nLHEnr6ggY9D21dLd0&cfs=1&sx=110&sy=0&sw=259&sh=259",TRUE
138,"658694385026990100","twitter","tweet","jadwolfer","2015-10-26 13:19:13-04","2015-10-26 13:19:14.043-04","//twitter.com/jadwolfer/statuses/658694385026990080",,
139,"658694385412894700","twitter","tweet","xokristen_","2015-10-26 13:19:14-04","2015-10-26 13:19:14.121-04","//twitter.com/xokristen_/statuses/658694385412894720",,
140,"658693521373798400","twitter","retweet","cerenomri","2015-10-26 13:15:48-04","2015-10-26 13:19:14.15-04","//twitter.com/cerenomri/statuses/658693521373798400","http://pbs.twimg.com/media/CSQmGapXAAACP38.jpg",
141,"658686556958519300","twitter","retweet","thehill","2015-10-26 12:48:07-04","2015-10-26 13:19:14.555-04","//twitter.com/thehill/statuses/658686556958519296","http://pbs.twimg.com/media/CSQf7rQWwAEiQgM.jpg",
1386,"5550296508_10154204813656509","facebook","video","CNN","2015-11-09 15:15:58-05","2015-11-09 17:14:40.243-05","https://www.facebook.com/5550296508_10154204813656509","https://scontent.xx.fbcdn.net/hvthumb-xpa1/v/t15.0-10/s130x130/12109536_1490327834602978_614121080_n.jpg?oh=b0622815daa778fda204685d7cdaa712&oe=56B21FE0",TRUE
145,"658694135713411100","twitter","retweet","coopah","2015-10-26 13:18:14-04","2015-10-26 13:19:15.117-04","//twitter.com/coopah/statuses/658694135713411072","http://pbs.twimg.com/media/CSQm02jU8AAPslA.png",
1090,"273864989376427_1044186099010975","facebook","link","MSNBC","2015-10-31 16:05:09-04","2015-10-31 16:41:42.376-04","https://www.facebook.com/273864989376427_1044186099010975","https://external.xx.fbcdn.net/safe_image.php?d=AQCny8uIq9ebpuRK&w=130&h=130&url=http%3A%2F%2Fwww.msnbc.com%2Fsites%2Fmsnbc%2Ffiles%2Fgop_2016_christie.jpeg-09272.jpg&cfs=1&sx=490&sy=0&sw=1400&sh=1400",
1110,"273864989376427_1043768682386050","facebook","link","MSNBC","2015-10-30 20:30:51-04","2015-10-31 16:41:42.398-04","https://www.facebook.com/273864989376427_1043768682386050","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQBCRRCgBEo7GG19&w=130&h=130&url=http%3A%2F%2Fwww.msnbc.com%2Fsites%2Fmsnbc%2Ffiles%2Frtx1u16y.jpg&cfs=1&sx=0&sy=0&sw=1400&sh=1400",
1394,"5550296508_10154204342241509","facebook","link","CNN","2015-11-09 11:50:01-05","2015-11-09 17:14:40.256-05","https://www.facebook.com/5550296508_10154204342241509","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQAzuISPDNS212xY&w=130&h=130&url=http%3A%2F%2Fprod.cdata.app.sprinklr.com%2FDAM%2F682%2F150903192541-miley-cyrus-at-vm-a704e28f-542c-448e-9d1d-8ad0226db784-352110027_p.jpg&cfs=1&sx=209&sy=0&sw=360&sh=360",TRUE
1384,"5550296508_10154204978416509","facebook","link","CNN","2015-11-09 16:38:27-05","2015-11-09 17:14:40.239-05","https://www.facebook.com/5550296508_10154204978416509","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQDf6AJ7BYI0sxs8&w=130&h=130&url=http%3A%2F%2Fi2.cdn.turner.com%2Fcnnnext%2Fdam%2Fassets%2F151108165756-louisiana-six-year-old-boy-shot-valencia-dnt-nr-00002008-large-169.jpg&cfs=1&sx=42&sy=0&sw=259&sh=259",
147,"658694392182652900","twitter","tweet","Warden_AoS","2015-10-26 13:19:15-04","2015-10-26 13:19:15.743-04","//twitter.com/Warden_AoS/statuses/658694392182652929",,TRUE
148,"658694392237203500","twitter","tweet","macwizer","2015-10-26 13:19:15-04","2015-10-26 13:19:15.793-04","//twitter.com/macwizer/statuses/658694392237203456",,
151,"658694392664952800","twitter","tweet","Robdang3r","2015-10-26 13:19:15-04","2015-10-26 13:19:15.883-04","//twitter.com/Robdang3r/statuses/658694392664952832",,
859,"5550296508_10154177878721509","facebook","link","CNN","2015-10-28 12:25:01-04","2015-10-28 18:36:02.174-04","https://www.facebook.com/5550296508_10154177878721509","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQCa4-LiD-M0j--A&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLkkKUkNruE-E9xEWfoLMUkSjAO3lVIXc3OVNshd8Zqmhv3iNpTnGUcdFxXSSEqOq410jVNE7d1DWTLxYIyhoPs_XclQSJfqR5ZeGOsRyytJaFE6WIFDHoZFQGNlERvIfVDNV725kHIcauV6u-uSO6Z&cfs=1",
863,"5550296508_10154177671361509","facebook","video","CNN","2015-10-28 10:29:54-04","2015-10-28 18:36:02.178-04","https://www.facebook.com/5550296508_10154177671361509","https://scontent.xx.fbcdn.net/hvthumb-xta1/v/t15.0-10/s130x130/12066877_1488087288160366_317300853_n.jpg?oh=a7424e418f7a75014a7b3bc2eb90bcd7&oe=56C64FAA",
869,"5550296508_10154177380621509","facebook","link","CNN","2015-10-28 07:37:01-04","2015-10-28 18:36:02.184-04","https://www.facebook.com/5550296508_10154177380621509","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQBvc2O3LxrrEyje&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQI8JEFurTOBdgxC6sSUERhkZjBJCuFbKXUKRYE36BL2LG06Jb9NM_GdOHEAv0sZMtYJDAo4kAyMIoGk4GaTopefpsABOfTDsKegcWbdkdfJ7Wb3op-7S4vVpIXTG8D-YKgAPzIWPuVjmmGLbDoi2cOw&cfs=1",
1101,"273864989376427_1044032022359716","facebook","video","MSNBC","2015-10-31 10:00:01-04","2015-10-31 16:41:42.391-04","https://www.facebook.com/273864989376427_1044032022359716","https://external.xx.fbcdn.net/safe_image.php?d=AQAUckPYmTCA_Hi6&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQI5Rd8ZmV52au8dSx_Yiq3d3TM2xjh8DqC098uJaYs-stlo__0sNTUBFGsfRY6hq1xxmDDG0BVr7GCH-fFvbi4Zk1xOAO1wUTolDJ6T9x4OyxrI6qmuu31BIG1M6DtQC6L8Wt2AkL2wrw872dNkXLWk&cfs=1",
152,"658637331986018300","twitter","retweet","ClassySnobbb","2015-10-26 09:32:31-04","2015-10-26 13:19:15.927-04","//twitter.com/ClassySnobbb/statuses/658637331986018304",,
153,"638512565342072800","twitter","retweet","ItsMattGibson","2015-08-31 20:43:53-04","2015-10-26 13:19:16.039-04","//twitter.com/ItsMattGibson/statuses/638512565342072834",,
154,"658694394057351200","twitter","tweet","science3445","2015-10-26 13:19:16-04","2015-10-26 13:19:16.172-04","//twitter.com/science3445/statuses/658694394057351169",,
155,"658694394296578000","twitter","tweet","JaayZen","2015-10-26 13:19:16-04","2015-10-26 13:19:16.348-04","//twitter.com/JaayZen/statuses/658694394296578049",,
156,"657891811357102100","twitter","retweet","TheXFactor","2015-10-24 08:10:05-04","2015-10-26 13:19:16.4-04","//twitter.com/TheXFactor/statuses/657891811357102080","http://pbs.twimg.com/media/CSCaOgRUAAA2kpV.jpg",
157,"658685972888969200","twitter","retweet","sevgistanbul","2015-10-26 12:45:48-04","2015-10-26 13:19:16.644-04","//twitter.com/sevgistanbul/statuses/658685972888969216",,
1388,"5550296508_10154204771476509","facebook","link","CNN","2015-11-09 14:52:31-05","2015-11-09 17:14:40.244-05","https://www.facebook.com/5550296508_10154204771476509","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQApZOJZ6ufOAaJC&w=130&h=130&url=http%3A%2F%2Fi2.cdn.turner.com%2Fcnnnext%2Fdam%2Fassets%2F151109112607-tim-wolfe-university-of-missouri-president-resigns-sot-00010127-large-169.jpg&cfs=1&sx=122&sy=0&sw=259&sh=259",
158,"658694396158697500","twitter","tweet","OccupyTheBronx","2015-10-26 13:19:16-04","2015-10-26 13:19:16.702-04","//twitter.com/OccupyTheBronx/statuses/658694396158697472",,
159,"658694396368425000","twitter","tweet","SeeMyInside","2015-10-26 13:19:16-04","2015-10-26 13:19:17.043-04","//twitter.com/SeeMyInside/statuses/658694396368424961","http://pbs.twimg.com/media/CSQnECPUcAA2wRn.png",
160,"657328065241026600","twitter","retweet","David360NC","2015-10-22 18:49:57-04","2015-10-26 13:19:17.143-04","//twitter.com/David360NC/statuses/657328065241026560","http://pbs.twimg.com/media/CR9MZDiUAAAY3iz.jpg",
1387,"5550296508_10154205023326509","facebook","link","CNN","2015-11-09 17:02:02-05","2015-11-09 17:14:40.237-05","https://www.facebook.com/5550296508_10154205023326509","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQAt-ZyIBqhzUN9i&w=130&h=130&url=http%3A%2F%2Fi2.cdn.turner.com%2Fcnnnext%2Fdam%2Fassets%2F151028104448-getaway-tiny-house-interior-super-169.jpg&cfs=1",TRUE
189,"657708479851974700","twitter","retweet","snopes","2015-10-23 20:01:35-04","2015-10-26 13:19:22.699-04","//twitter.com/snopes/statuses/657708479851974656","http://pbs.twimg.com/media/CSCmYI7W0AApQV_.png",
871,"5550296508_10154177328441509","facebook","link","CNN","2015-10-28 06:50:04-04","2015-10-28 18:36:02.192-04","https://www.facebook.com/5550296508_10154177328441509","https://external.xx.fbcdn.net/safe_image.php?d=AQCHa0yaXwM5R-BO&w=130&h=130&url=http%3A%2F%2Fprod.cdata.app.sprinklr.com%2FDAM%2F682%2Fhttp___i2.cdn.turner.com_cnnne-e37d5c04-da32-4f2a-9248-5c8eaad39d65-1137829589_p.jpg&cfs=1",
860,"5550296508_10154177829176509","facebook","link","CNN","2015-10-28 11:55:01-04","2015-10-28 18:36:02.175-04","https://www.facebook.com/5550296508_10154177829176509","https://external.xx.fbcdn.net/safe_image.php?d=AQAbkcuG3pYt2UVO&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQLvsNz_jzzRYMBMds0M8v99xqc0BmmsltnIuVF0ZJnhyb0_4udU3Wt0VVwicjwfQRxKBBtbVGguwsdTJKsC_D1vfcvani7yvvdyThGTCiDWz90DsWZOkABffoRGAWWrD0ZD1YN_oJNY-70USCMDyym_&cfs=1",
163,"658691236056997900","twitter","retweet","308saiga","2015-10-26 13:06:43-04","2015-10-26 13:19:17.575-04","//twitter.com/308saiga/statuses/658691236056997889",,
164,"658694400420257800","twitter","tweet","BruceNV","2015-10-26 13:19:17-04","2015-10-26 13:19:17.709-04","//twitter.com/BruceNV/statuses/658694400420257792",,
165,"658694400239865900","twitter","tweet","TwinmomSue","2015-10-26 13:19:17-04","2015-10-26 13:19:17.763-04","//twitter.com/TwinmomSue/statuses/658694400239865856",,TRUE
166,"658693891051360300","twitter","retweet","gikuyu254","2015-10-26 13:17:16-04","2015-10-26 13:19:17.848-04","//twitter.com/gikuyu254/statuses/658693891051360256",,
167,"658694401309429800","twitter","tweet","adorvbeer","2015-10-26 13:19:17-04","2015-10-26 13:19:17.899-04","//twitter.com/adorvbeer/statuses/658694401309429764",,
168,"658665657559478300","twitter","retweet","_Perarl","2015-10-26 11:25:04-04","2015-10-26 13:19:17.982-04","//twitter.com/_Perarl/statuses/658665657559478272",,TRUE
1385,"5550296508_10154204867456509","facebook","link","CNN","2015-11-09 15:44:02-05","2015-11-09 17:14:40.242-05","https://www.facebook.com/5550296508_10154204867456509","https://fbexternal-a.akamaihd.net/safe_image.php?d=AQAe4bDUVZ8v9zIP&w=130&h=130&url=http%3A%2F%2Fi2.cdn.turner.com%2Fcnnnext%2Fdam%2Fassets%2F151106161548-jeb-bush-smile-large-169.jpg&cfs=1&sx=201&sy=0&sw=259&sh=259",
169,"658694402001375200","twitter","tweet","MoralsToFreedom","2015-10-26 13:19:18-04","2015-10-26 13:19:18.145-04","//twitter.com/MoralsToFreedom/statuses/658694402001375232",,
170,"658686037506568200","twitter","retweet","dcexaminer","2015-10-26 12:46:03-04","2015-10-26 13:19:18.393-04","//twitter.com/dcexaminer/statuses/658686037506568192","http://pbs.twimg.com/media/CSQfdg1WIAAZc9t.jpg",
1389,"5550296508_10154204645941509","facebook","video","CNN","2015-11-09 13:56:03-05","2015-11-09 17:14:40.247-05","https://www.facebook.com/5550296508_10154204645941509","https://fbcdn-vthumb-a.akamaihd.net/hvthumb-ak-xfp1/v/t15.0-10/s130x130/11413893_10154204647631509_1785113814_n.jpg?oh=317f08b39c946db4376d0cf8b74cf643&oe=56C7654B&__gda__=1459048050_83f996ea2bff2621549e3444b8b190c7",
173,"658685289762676700","twitter","retweet","THETXEMBASSY","2015-10-26 12:43:05-04","2015-10-26 13:19:19.497-04","//twitter.com/THETXEMBASSY/statuses/658685289762676736",,TRUE
171,"658694164935106600","twitter","retweet","destinytopete","2015-10-26 13:18:21-04","2015-10-26 13:19:18.918-04","//twitter.com/destinytopete/statuses/658694164935106560",,TRUE
867,"5550296508_10154177478051509","facebook","link","CNN","2015-10-28 08:39:01-04","2015-10-28 18:36:02.182-04","https://www.facebook.com/5550296508_10154177478051509","https://external.xx.fbcdn.net/safe_image.php?d=AQCvCHWMS0KjdMu6&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQK27k94RqCbbie2NiyFBkVrWvNFUwlIWRP7nHU7pwB-nO5WWcp0ayWJe2VISImFgH77t_c_iVzaYpFxcHHggVARKxGYmpqQbDpGK7DoTofz1V6JnSvYy2G0bAOceOPWmq4uY7dY_TdRmCm1TNFmbCUo&cfs=1",
866,"5550296508_10154177529546509","facebook","link","CNN","2015-10-28 09:07:01-04","2015-10-28 18:36:02.181-04","https://www.facebook.com/5550296508_10154177529546509","https://external.xx.fbcdn.net/safe_image.php?d=AQBw7tCUyCnNwmlV&w=130&h=130&url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQJHU1RqdBEwMeaCgQ90hvozI4fCmLHwArNti0FRQkp6btdD4xOpvHAuGA2TvFqU9J87F9hJfGFxUq4qRJBjdqj3SPQsnOQpSEBkXb0va44YrrpW-2AwBIP_gynjKtpvvkL7ukke2Kk7-DPyTyTGmXuD&cfs=1&sx=107&sy=0&sw=259&sh=259",
1112,"273864989376427_1043732355723016","facebook","link","MSNBC","2015-10-30 19:30:00-04","2015-10-31 16:41:42.399-04","https://www.facebook.com/273864989376427_1043732355723016","https://external.xx.fbcdn.net/safe_image.php?d=AQDI5MiivKczuDt9&w=130&h=130&url=http%3A%2F%2Fwww.msnbc.com%2Fsites%2Fmsnbc%2Ffiles%2Fgettyimages-488698310.jpg&cfs=1&sx=255&sy=0&sw=1400&sh=1400",TRUE
177,"658694411497242600","twitter","tweet","PaulieSilversmi","2015-10-26 13:19:20-04","2015-10-26 13:19:20.362-04","//twitter.com/PaulieSilversmi/statuses/658694411497242624",,
179,"658692056840278000","twitter","retweet","santanaraymond","2015-10-26 13:09:58-04","2015-10-26 13:19:20.46-04","//twitter.com/santanaraymond/statuses/658692056840278017",,
1085,"5550296508_10154184581206509","facebook","link","CNN","2015-10-31 13:11:01-04","2015-10-31 16:41:40.259-04","https://www.facebook.com/5550296508_10154184581206509","https://external.xx.fbcdn.net/safe_image.php?d=AQBecojQ9itC7BDf&w=130&h=130&url=http%3A%2F%2Fprod.cdata.app.sprinklr.com%2FDAM%2F682%2Fhttp___i2.cdn.turner.com_cnnne-8afdd306-1436-43d1-8245-5ff6b00a6efc-1701576961_p.jpg&cfs=1",
